7460046,vinorine synthase,KO:K13065,EC:2.3.1.133,
7478310,shikimate O-hydroxycinnamoyltransferase,KO:K13065,EC:2.3.1.133,
18100835,salutaridinol 7-O-acetyltransferase,KO:K13065,EC:2.3.1.133,
18101362,vinorine synthase,KO:K13065,EC:2.3.1.133,
112327538,acetyl-CoA-benzylalcohol acetyltransferase-like,KO:K13065,EC:2.3.1.133,
112327551,acetyl-CoA-benzylalcohol acetyltransferase-like,KO:K13065,EC:2.3.1.133,
7477052,vinorine synthase,KO:K13065,EC:2.3.1.133,
112328871,vinorine synthase-like,KO:K13065,EC:2.3.1.133,
112328896,vinorine synthase-like,KO:K13065,EC:2.3.1.133,
7460045,vinorine synthase,KO:K13065,EC:2.3.1.133,
7495679,cytochrome P450 98A2,KO:K09754,EC:1.14.14.96,
7458907,cytochrome P450 98A2,KO:K09754,EC:1.14.14.96,
7486620,caffeoylshikimate esterase,KO:K18368,EC:3.1.1.-,
7475727,caffeoylshikimate esterase,KO:K18368,EC:3.1.1.-,
7487784,caffeoylshikimate esterase,KO:K18368,EC:3.1.1.-,
7469795,caffeoylshikimate esterase,KO:K18368,EC:3.1.1.-,
18102566,caffeoylshikimate esterase,KO:K18368,EC:3.1.1.-,
7489601,caffeoylshikimate esterase,KO:K18368,EC:3.1.1.-,
18105288,caffeoylshikimate esterase,KO:K18368,EC:3.1.1.-,
18099494,caffeoylshikimate esterase isoform X1,KO:K18368,EC:3.1.1.-,
7457542,caffeoyl-CoA O-methyltransferase 1,KO:K00588,EC:2.1.1.104,
7492044,caffeoyl-CoA O-methyltransferase 2,KO:K00588,EC:2.1.1.104,
18107656,probable caffeoyl-CoA O-methyltransferase At4g26220 isoform X2,KO:K00588,EC:2.1.1.104,
7457813,caffeoyl-CoA O-methyltransferase isoform X1,KO:K00588,EC:2.1.1.104,
7459098,caffeoyl-CoA O-methyltransferase,KO:K00588,EC:2.1.1.104,
7487058,cinnamoyl-CoA reductase 2 isoform X1,KO:K09753,EC:1.2.1.44,
18094264,cinnamoyl-CoA reductase 1,KO:K09753,EC:1.2.1.44,
7493223,cinnamoyl-CoA reductase 1,KO:K09753,EC:1.2.1.44,
18094536,cinnamoyl-CoA reductase 1,KO:K09753,EC:1.2.1.44,
18094540,cinnamoyl-CoA reductase 1 isoform X1,KO:K09753,EC:1.2.1.44,
18094265,cinnamoyl-CoA reductase 1,KO:K09753,EC:1.2.1.44,
7487057,cinnamoyl-CoA reductase 1,KO:K09753,EC:1.2.1.44,
7458755,aldehyde dehydrogenase family 2 member C4,KO:K12355,EC:1.2.1.68,
7480159,cytochrome P450 84A1,KO:K09755,EC:1.14.-.-,
7494301,cytochrome P450 84A1,KO:K09755,EC:1.14.-.-,
18099227,cytochrome P450 84A1,KO:K09755,EC:1.14.-.-,
7464476,caffeic acid 3-O-methyltransferase 3,KO:K13066,EC:2.1.1.68,
7493466,caffeic acid 3-O-methyltransferase 1,KO:K13066,EC:2.1.1.68,
7491420,caffeic acid 3-O-methyltransferase 1,KO:K13066,EC:2.1.1.68,
7487746,caffeic acid 3-O-methyltransferase,KO:K13066,EC:2.1.1.68,
7489078,caffeic acid 3-O-methyltransferase 1,KO:K13066,EC:2.1.1.68,
7486809,caffeic acid 3-O-methyltransferase,KO:K13066,EC:2.1.1.68,
18096396,caffeic acid 3-O-methyltransferase,KO:K13066,EC:2.1.1.68,
18096397,caffeic acid 3-O-methyltransferase,KO:K13066,EC:2.1.1.68,
112326165,caffeic acid 3-O-methyltransferase-like,KO:K13066,EC:2.1.1.68,
7455369,caffeic acid 3-O-methyltransferase,KO:K13066,EC:2.1.1.68,
7465014,probable cinnamyl alcohol dehydrogenase 9,KO:K00083,EC:1.1.1.195,
7490064,probable cinnamyl alcohol dehydrogenase,KO:K00083,EC:1.1.1.195,
18103450,probable cinnamyl alcohol dehydrogenase 1,KO:K00083,EC:1.1.1.195,
7496910,probable cinnamyl alcohol dehydrogenase 6,KO:K00083,EC:1.1.1.195,
18103449,probable cinnamyl alcohol dehydrogenase 1,KO:K00083,EC:1.1.1.195,
7480403,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
7489117,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
7480406,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
7480409,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
7480410,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
7485205,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
18109453,berberine bridge enzyme-like 13,KO:K22395,EC:1.1.1.195,
112323322,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
7484482,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
112323328,berberine bridge enzyme-like 13,KO:K22395,EC:1.1.1.195,
112323330,berberine bridge enzyme-like 13,KO:K22395,EC:1.1.1.195,
112323320,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
112323321,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
18103481,berberine bridge enzyme-like 13,KO:K22395,EC:1.1.1.195,
18105648,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
18103479,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
18103480,berberine bridge enzyme-like 13,KO:K22395,EC:1.1.1.195,
18103482,berberine bridge enzyme-like 13,KO:K22395,EC:1.1.1.195,
18103487,berberine bridge enzyme-like 13 isoform X1,KO:K22395,EC:1.1.1.195,
18103492,berberine bridge enzyme-like 13,KO:K22395,EC:1.1.1.195,
18103495,berberine bridge enzyme-like 13,KO:K22395,EC:1.1.1.195,
18103496,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
18103497,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
112325984,berberine bridge enzyme-like 25,KO:K22395,EC:1.1.1.195,
7480408,berberine bridge enzyme-like 13,KO:K22395,EC:1.1.1.195,
112327885,berberine bridge enzyme-like 13,KO:K22395,EC:1.1.1.195,
18103478,berberine bridge enzyme-like 15,KO:K22395,EC:1.1.1.195,
112329148,berberine bridge enzyme-like 13,KO:K22395,EC:1.1.1.195,
7498229,1-Cys peroxiredoxin,KO:K11188,EC:1.11.1.7 1.11.1.27 3.1.1.-,
7458526,peroxidase 42,KO:K00430,EC:1.11.1.7,
7479718,peroxidase 9,KO:K00430,EC:1.11.1.7,
7456237,peroxidase 51,KO:K00430,EC:1.11.1.7,
7483269,peroxidase A2,KO:K00430,EC:1.11.1.7,
7483270,peroxidase A2,KO:K00430,EC:1.11.1.7,
7455755,peroxidase A2,KO:K00430,EC:1.11.1.7,
7455766,peroxidase E5,KO:K00430,EC:1.11.1.7,
7455194,peroxidase 17,KO:K00430,EC:1.11.1.7,
7495509,peroxidase 72,KO:K00430,EC:1.11.1.7,
7491786,peroxidase 3,KO:K00430,EC:1.11.1.7,
7491729,probable peroxidase 26,KO:K00430,EC:1.11.1.7,
7481610,peroxidase 7,KO:K00430,EC:1.11.1.7,
7485540,peroxidase 27,KO:K00430,EC:1.11.1.7,
7461382,peroxidase 15,KO:K00430,EC:1.11.1.7,
7467801,peroxidase 12,KO:K00430,EC:1.11.1.7,
7458552,peroxidase 27,KO:K00430,EC:1.11.1.7,
7479099,peroxidase 27,KO:K00430,EC:1.11.1.7,
7469241,peroxidase 12,KO:K00430,EC:1.11.1.7,
7472588,peroxidase 47,KO:K00430,EC:1.11.1.7,
7461573,peroxidase 45,KO:K00430,EC:1.11.1.7,
7466794,peroxidase 17,KO:K00430,EC:1.11.1.7,
7459899,peroxidase 46,KO:K00430,EC:1.11.1.7,
7476360,peroxidase 19,KO:K00430,EC:1.11.1.7,
7487356,peroxidase 2,KO:K00430,EC:1.11.1.7,
7457169,peroxidase 65,KO:K00430,EC:1.11.1.7,
7494880,lignin-forming anionic peroxidase,KO:K00430,EC:1.11.1.7,
18109651,lignin-forming anionic peroxidase,KO:K00430,EC:1.11.1.7,
7465174,peroxidase P7,KO:K00430,EC:1.11.1.7,
7465173,peroxidase 4,KO:K00430,EC:1.11.1.7,
7466302,peroxidase P7,KO:K00430,EC:1.11.1.7,
18110272,peroxidase A2,KO:K00430,EC:1.11.1.7,
18100863,peroxidase 56,KO:K00430,EC:1.11.1.7,
18102775,lignin-forming anionic peroxidase,KO:K00430,EC:1.11.1.7,
18102776,lignin-forming anionic peroxidase,KO:K00430,EC:1.11.1.7,
18099238,peroxidase 72,KO:K00430,EC:1.11.1.7,
18106986,peroxidase 3,KO:K00430,EC:1.11.1.7,
18106988,peroxidase 3,KO:K00430,EC:1.11.1.7,
18094201,peroxidase 20 isoform X1,KO:K00430,EC:1.11.1.7,
18101311,lignin-forming anionic peroxidase,KO:K00430,EC:1.11.1.7,
7482222,peroxidase 2,KO:K00430,EC:1.11.1.7,
7482570,peroxidase 2,KO:K00430,EC:1.11.1.7,
18100214,peroxidase 21,KO:K00430,EC:1.11.1.7,
18099141,peroxidase 64,KO:K00430,EC:1.11.1.7,
7456673,peroxidase 60,KO:K00430,EC:1.11.1.7,
7459894,peroxidase 25,KO:K00430,EC:1.11.1.7,
18108361,peroxidase 27,KO:K00430,EC:1.11.1.7,
18096017,lignin-forming anionic peroxidase,KO:K00430,EC:1.11.1.7,
7496459,peroxidase 5,KO:K00430,EC:1.11.1.7,
7464478,peroxidase 5,KO:K00430,EC:1.11.1.7,
7464930,cationic peroxidase 1,KO:K00430,EC:1.11.1.7,
7470553,putative Peroxidase 48,KO:K00430,EC:1.11.1.7,
18106167,peroxidase A2,KO:K00430,EC:1.11.1.7,
18097825,peroxidase 10,KO:K00430,EC:1.11.1.7,
18109798,peroxidase 60,KO:K00430,EC:1.11.1.7,
112325284,peroxidase 27-like,KO:K00430,EC:1.11.1.7,
18109421,peroxidase 47,KO:K00430,EC:1.11.1.7,
112325754,peroxidase 56-like,KO:K00430,EC:1.11.1.7,
18094923,peroxidase 60,KO:K00430,EC:1.11.1.7,
112328411,lignin-forming anionic peroxidase-like,KO:K00430,EC:1.11.1.7,
7456333,putative Peroxidase 48,KO:K00430,EC:1.11.1.7,
7486040,peroxidase 27,KO:K00430,EC:1.11.1.7,
7485888,peroxidase 40,KO:K00430,EC:1.11.1.7,
18109018,lignin-forming anionic peroxidase isoform X1,KO:K00430,EC:1.11.1.7,
18109653,lignin-forming anionic peroxidase isoform X1,KO:K00430,EC:1.11.1.7,
18097339,peroxidase 29,KO:K00430,EC:1.11.1.7,
18108883,peroxidase 56,KO:K00430,EC:1.11.1.7,
18103107,peroxidase 19,KO:K00430,EC:1.11.1.7,
7485929,peroxidase 11,KO:K00430,EC:1.11.1.7,
7490007,peroxidase 10,KO:K00430,EC:1.11.1.7,
7455756,peroxidase 15,KO:K00430,EC:1.11.1.7,
7474697,peroxidase 25,KO:K00430,EC:1.11.1.7,
7469240,peroxidase 12,KO:K00430,EC:1.11.1.7,
7458438,peroxidase 46,KO:K00430,EC:1.11.1.7,
7485174,peroxidase 3,KO:K00430,EC:1.11.1.7,
7463603,peroxidase A2,KO:K00430,EC:1.11.1.7,
7483472,peroxidase 41,KO:K00430,EC:1.11.1.7,
7461384,peroxidase N,KO:K00430,EC:1.11.1.7,
18097241,peroxidase A2,KO:K00430,EC:1.11.1.7,
18107209,peroxidase 55,KO:K00430,EC:1.11.1.7,
7488716,peroxidase N1,KO:K00430,EC:1.11.1.7,
7466944,peroxidase 11,KO:K00430,EC:1.11.1.7,
18102364,peroxidase 6,KO:K00430,EC:1.11.1.7,
7489720,peroxidase 10,KO:K00430,EC:1.11.1.7,
18104215,peroxidase 4,KO:K00430,EC:1.11.1.7,
7496907,peroxidase 64,KO:K00430,EC:1.11.1.7,
7490751,lignin-forming anionic peroxidase,KO:K00430,EC:1.11.1.7,
7464730,peroxidase 4,KO:K00430,EC:1.11.1.7,
7497549,peroxidase 7,KO:K00430,EC:1.11.1.7,
7489705,peroxidase 44,KO:K00430,EC:1.11.1.7,
18105479,peroxidase 5,KO:K00430,EC:1.11.1.7,
7487842,peroxidase 31,KO:K00430,EC:1.11.1.7,
18101129,peroxidase 73,KO:K00430,EC:1.11.1.7,
7473148,anthocyanidin 3-O-glucosyltransferase 5,KO:K12356,EC:2.4.1.111,
7473149,anthocyanidin 3-O-glucosyltransferase 5,KO:K12356,EC:2.4.1.111,
18109550,anthocyanidin 3-O-glucosyltransferase 5,KO:K12356,EC:2.4.1.111,
7478011,anthocyanidin 3-O-glucosyltransferase 5,KO:K12356,EC:2.4.1.111,
18094967,vicianin hydrolase,KO:K01188,EC:3.2.1.21,
7474389,beta-glucosidase 42 isoform X2,KO:K01188,EC:3.2.1.21,
18099024,beta-glucosidase 12,KO:K01188,EC:3.2.1.21,
18094969,vicianin hydrolase,KO:K01188,EC:3.2.1.21,
7462841,beta-glucosidase 40,KO:K01188,EC:3.2.1.21,
7498208,beta-glucosidase 40,KO:K01188,EC:3.2.1.21,
18095871,putative beta-glucosidase 41 isoform X1,KO:K01188,EC:3.2.1.21,
7489657,uncharacterized protein LOC7489657,KO:K05349,EC:3.2.1.21,
7478601,uncharacterized protein LOC7478601,KO:K05349,EC:3.2.1.21,
7469892,uncharacterized protein LOC7469892,KO:K05349,EC:3.2.1.21,
7490874,uncharacterized protein LOC7490874,KO:K05349,EC:3.2.1.21,
18101285,uncharacterized protein LOC18101285,KO:K05349,EC:3.2.1.21,
7481491,uncharacterized protein LOC7481491,KO:K05349,EC:3.2.1.21,
7458572,beta-glucosidase 47 isoform X2,KO:K05350,EC:3.2.1.21,
7458571,beta-glucosidase 46,KO:K05350,EC:3.2.1.21,
18097400,beta-glucosidase 46 isoform X3,KO:K05350,EC:3.2.1.21,
7479076,beta-glucosidase 46 isoform X1,KO:K05350,EC:3.2.1.21,
18095620,beta-glucosidase 18,KO:K05350,EC:3.2.1.21,
7462477,beta-glucosidase 44,KO:K05350,EC:3.2.1.21,
18103692,LOW QUALITY PROTEIN: beta-glucosidase 44,KO:K05350,EC:3.2.1.21,
7483255,feruloyl CoA ortho-hydroxylase 2,KO:K06892,EC:1.14.11.61,
7483254,feruloyl CoA ortho-hydroxylase 1,KO:K06892,EC:1.14.11.61,
112326160,feruloyl CoA ortho-hydroxylase 1-like,KO:K06892,EC:1.14.11.61,
7492050,scopoletin glucosyltransferase isoform X1,KO:K23260,EC:2.4.1.128,
7492055,scopoletin glucosyltransferase,KO:K23260,EC:2.4.1.128,
7490048,scopoletin glucosyltransferase,KO:K23260,EC:2.4.1.128,
18095197,scopoletin glucosyltransferase,KO:K23260,EC:2.4.1.128,
18102104,scopoletin glucosyltransferase,KO:K23260,EC:2.4.1.128,
18095192,scopoletin glucosyltransferase,KO:K23260,EC:2.4.1.128,

