Oryza sativa japonica, Os09t0422000-01, (RAP-DB) Os09g0422000; Transferase family protein.  [EC], ['EC:2.3.1.133'], KO:K13065
Oryza sativa japonica, Os05t0494000-01, (RAP-DB) Os05g0494000; Similar to Cytochrome P450 98A1 (EC).  [EC], ['EC:1.14.-.-', 'EC:1.14.14.96'], KO:K09754
Oryza sativa japonica, Os02t0207900-01, (RAP-DB) Os02g0207900; Similar to esterase/lipase/thioesterase family protein.  [EC], ['EC:3.1.1.-'], KO:K18368
Oryza sativa japonica, Os05t0363100-01, (RAP-DB) Os05g0363100; Similar to Monoglyceride lipase.  [EC], ['EC:3.1.1.-'], KO:K18368
Oryza sativa japonica, Os12t0262700-01, (RAP-DB) Os12g0262700; Alpha/beta hydrolase family protein.  [EC], ['EC:3.1.1.-'], KO:K18368
Oryza sativa japonica, Os10t0135600-01, (RAP-DB) Os10g0135600; Alpha/beta hydrolase family protein.  [EC], ['EC:3.1.1.-'], KO:K18368
Oryza sativa japonica, Os01t0688200-01, (RAP-DB) Os01g0688200; Similar to hydrolase, alpha/beta fold family protein.  [EC], ['EC:3.1.1.-'], KO:K18368
Oryza sativa japonica, Os09t0481400-01, (RAP-DB) Os09g0481400; Similar to Caffeoyl-CoA O-methyltransferase (EC) (Trans-caffeoyl-CoA 3- O-methyltransferase) (CCoAMT) (CCoAOMT).  [EC], ['EC:2.1.1.104', 'EC:2.1.1.104'], KO:K00588
Oryza sativa japonica, Os06t0165800-01, (RAP-DB) Os06g0165800; Similar to Caffeoyl-CoA 3-O-methyltransferase (Fragment).  [EC], ['EC:2.1.1.104'], KO:K00588
Oryza sativa japonica, Os08t0498600-01, (RAP-DB) Os08g0498600; Similar to Caffeoyl-CoA 3-O-methyltransferase (Fragment).  [EC], ['EC:2.1.1.104'], KO:K00588
Oryza sativa japonica, Os01t0283600-00, (RAP-DB) Os01g0283600; Similar to Cinnamoyl CoA reductase.  [EC], ['EC:1.2.1.44'], KO:K09753
Oryza sativa japonica, Os01t0283700-01, (RAP-DB) Os01g0283700; Similar to Cinnamoyl-CoA reductase (EC).  [EC], ['EC:1.2.1.44', 'EC:1.2.1.44'], KO:K09753
Oryza sativa japonica, Os08t0441500-01, (RAP-DB) Os08g0441500; Similar to Cinnamoyl-CoA reductase.  [EC], ['EC:1.2.1.44'], KO:K09753
Oryza sativa japonica, Os02t0180700-01, (RAP-DB) Os02g0180700; Similar to Cinnamoyl-CoA reductase (EC).  [EC], ['EC:1.2.1.44', 'EC:1.2.1.44'], KO:K09753
Oryza sativa japonica, Os08t0277200-01, (RAP-DB) Os08g0277200; Similar to Cinnamoyl-CoA reductase (EC).  [EC], ['EC:1.2.1.44', 'EC:1.2.1.44'], KO:K09753
Oryza sativa japonica, Os09t0262000-00, (RAP-DB) Os09g0262000; Similar to Cinnamoyl CoA reductase.  [EC], ['EC:1.2.1.44'], KO:K09753
Oryza sativa japonica, Os02t0808800-01, (RAP-DB) Os02g0808800; Similar to Cinnamoyl-CoA reductase (EC).  [EC], ['EC:1.2.1.44', 'EC:1.2.1.44'], KO:K09753
Oryza sativa japonica, Os09t0127300-01, (RAP-DB) Os09g0127300; NAD(P)-binding domain containing protein.  [EC], ['EC:1.2.1.44'], KO:K09753
Oryza sativa japonica, Os02t0811400-00, (RAP-DB) Os02g0811400; Similar to Cinnamoyl CoA reductase.  [EC], ['EC:1.2.1.44'], KO:K09753
Oryza sativa japonica, Os09t0419200-01, (RAP-DB) Os09g0419200; NAD(P)-binding domain containing protein.  [EC], ['EC:1.2.1.44'], KO:K09753
Oryza sativa japonica, Os02t0811600-00, (RAP-DB) Os02g0811600; Similar to Cinnamoyl CoA reductase.  [EC], ['EC:1.2.1.44'], KO:K09753
Oryza sativa japonica, Os02t0811800-01, (RAP-DB) Os02g0811800; Similar to Cinnamoyl-CoA reductase (EC).  [EC], ['EC:1.2.1.44', 'EC:1.2.1.44'], KO:K09753
Oryza sativa japonica, Os02t0812000-01, (RAP-DB) Os02g0812000; NAD(P)-binding domain containing protein.  [EC], ['EC:1.2.1.44'], KO:K09753
Oryza sativa japonica, Os01t0591300-01, (RAP-DB) Os01g0591300; Similar to Cytosolic aldehyde dehydrogenase RF2D.  [EC], ['EC:1.2.1.68'], KO:K12355
Oryza sativa japonica, Os01t0591000-01, (RAP-DB) Os01g0591000; Aldehyde/histidinol dehydrogenase domain containing protein.  [EC], ['EC:1.2.1.68'], KO:K12355
Oryza sativa japonica, Os03t0112900-00, (RAP-DB) Os03g0112900; Similar to Aldehyde 5-hydroxylase.  [EC], ['EC:1.14.-.-'], KO:K09755
Oryza sativa japonica, Os10t0512400-01, (RAP-DB) Os10g0512400; Cytochrome P450 family protein.  [EC], ['EC:1.14.-.-'], KO:K09755
Oryza sativa japonica, Os08t0157500-01, (RAP-DB) Os08g0157500; Similar to Caffeic acid 3-O-methyltransferase (EC) (S-adenosysl-L- methionine:caffeic acid 3-O-methyltransferase) (COMT) (CAOMT).  [EC], ['EC:2.1.1.68', 'EC:2.1.1.68', 'EC:2.1.1.4'], KO:K13066
Oryza sativa japonica, Os10t0194200-01, (RAP-DB) Os10g0194200; Similar to Mannitol dehydrogenase.  [EC], ['EC:1.1.1.195'], KO:K00083
Oryza sativa japonica, Os04t0229100-01, (RAP-DB) Os04g0229100; Similar to Sinapyl alcohol dehydrogenase.  [EC], ['EC:1.1.1.195'], KO:K00083
Oryza sativa japonica, Os02t0187800-01, (RAP-DB) Os02g0187800; Cinnamyl alcohol dehydrogenase (EC).  [EC], ['EC:1.1.1.195', 'EC:1.1.1.195'], KO:K00083
Oryza sativa japonica, Os11t0622800-00, (RAP-DB) Os11g0622800; Putative cinnamyl alcohol dehydrogenase 4.  [EC], ['EC:1.1.1.195'], KO:K00083
Oryza sativa japonica, Os10t0430200-01, (RAP-DB) Os10g0430200; Similar to Sinapyl alcohol dehydrogenase.  [EC], ['EC:1.1.1.195'], KO:K00083
Oryza sativa japonica, Os08t0270400-00, (RAP-DB) Os08g0270400; Similar to Cinnamyl alcohol dehydrogenase.  [EC], ['EC:1.1.1.195'], KO:K00083
Oryza sativa japonica, Os07t0638300-01, (RAP-DB) Os07g0638300; Similar to 1-Cys peroxiredoxin.  [EC], ['EC:1.11.1.7', 'EC:1.11.1.27', 'EC:3.1.1.-'], KO:K11188
Oryza sativa japonica, Os07t0638400-01, (RAP-DB) Os07g0638400; Similar to 1-Cys peroxiredoxin.  [EC], ['EC:1.11.1.7', 'EC:1.11.1.27', 'EC:3.1.1.-'], KO:K11188
Oryza sativa japonica, Os01t0293900-00, (RAP-DB) Os01g0293900; Similar to peroxidase 1.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os05t0134400-01, (RAP-DB) Os05g0134400; Haem peroxidase, plant/fungal/bacterial family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0205900-01, (RAP-DB) Os01g0205900; Similar to Class III peroxidase GvPx2b (Fragment).  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os09t0323700-00, (RAP-DB) Os09g0323700; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os09t0507500-01, (RAP-DB) Os09g0507500; Similar to Peroxidase 55 precursor (EC) (Atperox P55) (ATP20a).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os02t0236800-01, (RAP-DB) Os02g0236800; Similar to Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os02t0240300-01, (RAP-DB) Os02g0240300; Similar to Class III peroxidase GvPx2b (Fragment).  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os02t0833900-01, (RAP-DB) Os02g0833900; Similar to Peroxidase 64 precursor (EC) (Atperox P64) (PRXR4) (ATP17a).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0762400-01, (RAP-DB) Os03g0762400; Similar to Peroxidase2 precursor (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0490400-00, (RAP-DB) Os06g0490400; Similar to Class III peroxidase 80.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0115300-01, (RAP-DB) Os07g0115300; Similar to Peroxidase2 precursor (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os11t0112200-01, (RAP-DB) Os11g0112200; Similar to Cationic peroxidase 1 precursor (EC) (PNPC1).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os11t0112400-01, (RAP-DB) Os11g0112400; Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0676900-01, (RAP-DB) Os07g0676900; Similar to Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0677200-01, (RAP-DB) Os07g0677200; Peroxidase.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0677300-01, (RAP-DB) Os07g0677300; Peroxidase.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0677400-00, (RAP-DB) Os07g0677400; Peroxidase.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0677500-00, (RAP-DB) Os07g0677500; Similar to Peroxidase precursor (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0677600-01, (RAP-DB) Os07g0677600; Similar to Cationic peroxidase.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os04t0656800-01, (RAP-DB) Os04g0656800; Similar to Peroxidase precursor (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os08t0302000-01, (RAP-DB) Os08g0302000; Similar to Peroxidase 40 precursor (EC) (Atperox P40).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0694300-01, (RAP-DB) Os07g0694300; Similar to Peroxidase.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0263000-00, (RAP-DB) Os01g0263000; Similar to Peroxidase.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0263300-01, (RAP-DB) Os01g0263300; Similar to Peroxidase 72 precursor (EC) (Atperox P72) (PRXR8) (ATP6a).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os04t0423800-01, (RAP-DB) Os04g0423800; Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os10t0107000-00, (RAP-DB) Os10g0107000; Similar to Class III peroxidase 124.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os10t0109300-01, (RAP-DB) Os10g0109300; Similar to Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os10t0109600-01, (RAP-DB) Os10g0109600; Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os10t0536700-01, (RAP-DB) Os10g0536700; Similar to Peroxidase 1.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0543100-01, (RAP-DB) Os01g0543100; Similar to Peroxidase 72 precursor (EC) (Atperox P72) (PRXR8) (ATP6a).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0326000-01, (RAP-DB) Os01g0326000; Similar to Peroxidase (Fragment).  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0326300-01, (RAP-DB) Os01g0326300; Haem peroxidase, plant/fungal/bacterial family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0327100-01, (RAP-DB) Os01g0327100; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os11t0210100-01, (RAP-DB) Os11g0210100; Similar to Class III peroxidase 133.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0156467-00, (RAP-DB) Os07g0156467; Similar to Class III peroxidase 7.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0157000-00, (RAP-DB) Os07g0157000; Similar to Class III peroxidase 7.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0157600-00, (RAP-DB) Os07g0157600; Similar to peroxidase 1.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0638600-00, (RAP-DB) Os07g0638600; Similar to Class III peroxidase 44.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0639000-01, (RAP-DB) Os07g0639000; Similar to Class III peroxidase 46.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0639400-01, (RAP-DB) Os07g0639400; Similar to Peroxidase 1.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0368000-00, (RAP-DB) Os03g0368000; Similar to Peroxidase 1.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0368300-01, (RAP-DB) Os03g0368300; Similar to Peroxidase 1.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0368900-01, (RAP-DB) Os03g0368900; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0369000-01, (RAP-DB) Os03g0369000; Similar to Peroxidase 1.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0369600-00, (RAP-DB) Os03g0369600; Similar to Class III peroxidase 48.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os04t0465100-01, (RAP-DB) Os04g0465100; Haem peroxidase, plant/fungal/bacterial family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os09t0471100-01, (RAP-DB) Os09g0471100; Similar to Peroxidase 17 precursor (EC) (Atperox P17) (ATP25a).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0172600-01, (RAP-DB) Os01g0172600; Similar to electron carrier/ heme binding / peroxidase.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os08t0532700-01, (RAP-DB) Os08g0532700; Similar to Peroxidase 55 precursor (EC) (Atperox P55) (ATP20a).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0294700-01, (RAP-DB) Os01g0294700; Haem peroxidase, plant/fungal/bacterial family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0306300-01, (RAP-DB) Os06g0306300; Haem peroxidase domain containing protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0156200-00, (RAP-DB) Os07g0156200; Haem peroxidase, plant/fungal/bacterial family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0434800-00, (RAP-DB) Os03g0434800; Similar to Peroxidase 2.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0237600-00, (RAP-DB) Os06g0237600; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0472900-01, (RAP-DB) Os06g0472900; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0104100-01, (RAP-DB) Os07g0104100; Similar to Class III peroxidase 97.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0104500-01, (RAP-DB) Os07g0104500; Haem peroxidase, plant/fungal/bacterial family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os02t0741200-01, (RAP-DB) Os02g0741200; Similar to Peroxidase 65 precursor (EC) (Atperox P65) (ATP43).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0121200-01, (RAP-DB) Os03g0121200; Similar to Peroxidase 1.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0121300-01, (RAP-DB) Os03g0121300; Similar to Peroxidase 1.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0274800-01, (RAP-DB) Os06g0274800; Similar to Peroxidase 11 precursor (EC) (Atperox P11) (ATP23a/ATP23b).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os12t0111800-00, (RAP-DB) Os12g0111800; Similar to Class III peroxidase 136.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os12t0112000-01, (RAP-DB) Os12g0112000; Similar to Peroxidase precursor (EC) (Fragment).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os12t0191500-01, (RAP-DB) Os12g0191500; Similar to Peroxidase 43 precursor (EC) (Atperox P43).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os05t0134800-00, (RAP-DB) Os05g0134800; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os05t0135000-01, (RAP-DB) Os05g0135000; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os05t0135200-01, (RAP-DB) Os05g0135200; Plant peroxidase domain containing protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os08t0113000-01, (RAP-DB) Os08g0113000; Similar to Peroxidase 47 precursor (EC) (Atperox P47) (ATP32).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0270300-01, (RAP-DB) Os01g0270300; Similar to Cationic peroxidase isozyme 40K precursor.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0695200-00, (RAP-DB) Os06g0695200; Similar to Peroxidase precursor (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0695300-01, (RAP-DB) Os06g0695300; Haem peroxidase, plant/fungal/bacterial family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0695400-01, (RAP-DB) Os06g0695400; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0695500-01, (RAP-DB) Os06g0695500; Similar to Peroxidase 16 precursor (EC) (Atperox P16) (ATP22a).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os02t0161800-01, (RAP-DB) Os02g0161800; Similar to Peroxidase precursor (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0234500-01, (RAP-DB) Os03g0234500; Haem peroxidase, plant/fungal/bacterial family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0234900-01, (RAP-DB) Os03g0234900; Similar to Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0235000-01, (RAP-DB) Os03g0235000; Similar to Peroxidase.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os04t0498700-01, (RAP-DB) Os04g0498700; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os04t0688200-01, (RAP-DB) Os04g0688200; Similar to Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os04t0688300-01, (RAP-DB) Os04g0688300; Haem peroxidase, plant/fungal/bacterial family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os04t0688500-01, (RAP-DB) Os04g0688500; Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os04t0688600-01, (RAP-DB) Os04g0688600; Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os04t0689000-01, (RAP-DB) Os04g0689000; Similar to Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0339300-01, (RAP-DB) Os03g0339300; Hypothetical conserved gene.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0152300-01, (RAP-DB) Os03g0152300; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0499500-01, (RAP-DB) Os07g0499500; Similar to Peroxidase 7 precursor (EC) (Atperox P7) (ATP30).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0521200-00, (RAP-DB) Os06g0521200; Similar to peroxidase 52.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0521400-00, (RAP-DB) Os06g0521400; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0521500-01, (RAP-DB) Os06g0521500; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0521900-00, (RAP-DB) Os06g0521900; Plant peroxidase domain containing protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0522300-01, (RAP-DB) Os06g0522300; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os10t0566800-01, (RAP-DB) Os10g0566800; Haem peroxidase, plant/fungal/bacterial family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0787000-01, (RAP-DB) Os01g0787000; Similar to Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os02t0237000-00, (RAP-DB) Os02g0237000; Similar to peroxidase 52.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0681600-01, (RAP-DB) Os06g0681600; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0531400-01, (RAP-DB) Os07g0531400; Similar to Peroxidase 27 precursor (EC) (Atperox P27) (PRXR7) (ATP12a).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0962700-01, (RAP-DB) Os01g0962700; Similar to Peroxidase 12 precursor (EC) (Atperox P12) (PRXR6) (ATP4a).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0963000-01, (RAP-DB) Os01g0963000; Similar to Peroxidase BP 1 precursor.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0563600-01, (RAP-DB) Os03g0563600; Similar to Peroxidase 56 precursor (EC) (Atperox P56) (ATP33).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
